"ArbstedKomm","Tid","sysselsatte"
"3824","2012",0
"3824","2013",0
"3824","2014",0
"3824","2015",0
"3824","2016",0
"3824","2017",0
"3824","2018",0
"3824","2019",0
"3824","2020",944
"3824","2021",1004
"3824","2022",999
"3824","2023",1002
"3824","2024",0
"3825","2000",0
"3825","2001",0
"3825","2002",0
"3825","2003",0
"3825","2004",0
"3825","2005",0
"3825","2006",0
"3825","2007",0
"3825","2008",0
"3825","2009",0
"3825","2010",0
"3825","2011",0
"3825","2012",0
"3825","2013",0
"3825","2014",0
"3825","2015",0
"3825","2016",0
"3825","2017",0
"3825","2018",0
"3825","2019",0
"3825","2020",1860
"3825","2021",1878
"3825","2022",1886
"3825","2023",1887
"3825","2024",0
"3901","2000",0
"3901","2001",0
"3901","2002",0
"3901","2003",0
"3901","2004",0
"3901","2005",0
"3901","2006",0
"3901","2007",0
"3901","2008",0
"3901","2009",0
"3901","2010",0
"3901","2011",0
"3901","2012",0
"3901","2013",0
"3901","2014",0
"3901","2015",0
"3901","2016",0
"3901","2017",0
"3901","2018",0
"3901","2019",0
"3901","2020",0
"3901","2021",0
"3901","2022",0
"3901","2023",0
"3901","2024",11877
"3903","2000",0
"3903","2001",0
"3903","2002",0
"3903","2003",0
"3903","2004",0
"3903","2005",0
"3903","2006",0
"3903","2007",0
"3903","2008",0
"3903","2009",0
"3903","2010",0
"3903","2011",0
"3903","2012",0
"3903","2013",0
"3903","2014",0
"3903","2015",0
"3903","2016",0
"3903","2017",0
"3903","2018",0
"3903","2019",0
"3903","2020",0
"3903","2021",0
"3903","2022",0
"3903","2023",0
"3903","2024",9238
"3905","2000",0
"3905","2001",0
"3905","2002",0
"3905","2003",0
"3905","2004",0
"3905","2005",0
"3905","2006",0
"3905","2007",0
"3905","2008",0
"3905","2009",0
"3905","2010",0
"3905","2011",0
"3905","2012",0
"3905","2013",0
"3905","2014",0
"3905","2015",0
"3905","2016",0
"3905","2017",0
"3905","2018",0
"3905","2019",0
"3905","2020",0
"3905","2021",0
"3905","2022",0
"3905","2023",0
"3905","2024",34148
"3907","2000",0
"3907","2001",0
"3907","2002",0
"3907","2003",0
"3907","2004",0
"3907","2005",0
"3907","2006",0
"3907","2007",0
"3907","2008",0
"3907","2009",0
"3907","2010",0
"3907","2011",0
"3907","2012",0
"3907","2013",0
"3907","2014",0
"3907","2015",0
"3907","2016",0
"3907","2017",0
"3907","2018",0
"3907","2019",0
"3907","2020",0
"3907","2021",0
"3907","2022",0
"3907","2023",0
"3907","2024",30805
"3909","2000",0
"3909","2001",0
"3909","2002",0
"3909","2003",0
"3909","2004",0
"3909","2005",0
"3909","2006",0
"3909","2007",0
"3909","2008",0
"3909","2009",0
"3909","2010",0
"3909","2011",0
"3909","2012",0
"3909","2013",0
"3909","2014",0
"3909","2015",0
"3909","2016",0
"3909","2017",0
"3909","2018",0
"3909","2019",0
"3909","2020",0
"3909","2021",0
"3909","2022",0
"3909","2023",0
"3909","2024",19840
"3911","2000",0
"3911","2001",0
"3911","2002",0
"3911","2003",0
"3911","2004",0
"3911","2005",0
"3911","2006",0
"3911","2007",0
"3911","2008",0
"3911","2009",0
"3911","2010",0
"3911","2011",0
"3911","2012",0
"3911","2013",0
"3911","2014",0
"3911","2015",0
"3911","2016",0
"3911","2017",0
"3911","2018",0
"3911","2019",0
"3911","2020",0
"3911","2021",0
"3911","2022",0
"3911","2023",0
"3911","2024",7331
"4001","2000",0
"4001","2001",0
"4001","2002",0
"4001","2003",0
"4001","2004",0
"4001","2005",0
"4001","2006",0
"4001","2007",0
"4001","2008",0
"4001","2009",0
"4001","2010",0
"4001","2011",0
"4001","2012",0
"4001","2013",0
"4001","2014",0
"4001","2015",0
"4001","2016",0
"4001","2017",0
"4001","2018",0
"4001","2019",0
"4001","2020",0
"4001","2021",0
"4001","2022",0
"4001","2023",0
"4001","2024",18440
"4003","2000",0
"4003","2001",0
"4003","2002",0
"4003","2003",0
"4003","2004",0
"4003","2005",0
"4003","2006",0
"4003","2007",0
"4003","2008",0
"4003","2009",0
"4003","2010",0
"4003","2011",0
"4003","2012",0
"4003","2013",0
"4003","2014",0
"4003","2015",0
"4003","2016",0
"4003","2017",0
"4003","2018",0
"4003","2019",0
"4003","2020",0
"4003","2021",0
"4003","2022",0
"4003","2023",0
"4003","2024",27034
"4005","2000",0
"4005","2001",0
"4005","2002",0
"4005","2003",0
"4005","2004",0
"4005","2005",0
"4005","2006",0
"4005","2007",0
"4005","2008",0
"4005","2009",0
"4005","2010",0
"4005","2011",0
"4005","2012",0
"4005","2013",0
"4005","2014",0
"4005","2015",0
"4005","2016",0
"4005","2017",0
"4005","2018",0
"4005","2019",0
"4005","2020",0
"4005","2021",0
"4005","2022",0
"4005","2023",0
"4005","2024",5852
"4010","2000",0
"4010","2001",0
"4010","2002",0
"4010","2003",0
"4010","2004",0
"4010","2005",0
"4010","2006",0
"4010","2007",0
"4010","2008",0
"4010","2009",0
"4010","2010",0
"4010","2011",0
"4010","2012",0
"4010","2013",0
"4010","2014",0
"4010","2015",0
"4010","2016",0
"4010","2017",0
"4010","2018",0
"4010","2019",0
"4010","2020",0
"4010","2021",0
"4010","2022",0
"4010","2023",0
"4010","2024",491
"4012","2000",0
"4012","2001",0
"4012","2002",0
"4012","2003",0
"4012","2004",0
"4012","2005",0
"4012","2006",0
"4012","2007",0
"4012","2008",0
"4012","2009",0
"4012","2010",0
"4012","2011",0
"4012","2012",0
"4012","2013",0
"4012","2014",0
"4012","2015",0
"4012","2016",0
"4012","2017",0
"4012","2018",0
"4012","2019",0
"4012","2020",0
"4012","2021",0
"4012","2022",0
"4012","2023",0
"4012","2024",5178
"4014","2000",0
"4014","2001",0
"4014","2002",0
"4014","2003",0
"4014","2004",0
"4014","2005",0
"4014","2006",0
"4014","2007",0
"4014","2008",0
"4014","2009",0
"4014","2010",0
"4014","2011",0
"4014","2012",0
"4014","2013",0
"4014","2014",0
"4014","2015",0
"4014","2016",0
"4014","2017",0
"4014","2018",0
"4014","2019",0
"4014","2020",0
"4014","2021",0
"4014","2022",0
"4014","2023",0
"4014","2024",3943
"4016","2000",0
"4016","2001",0
"4016","2002",0
"4016","2003",0
"4016","2004",0
"4016","2005",0
"4016","2006",0
"4016","2007",0
"4016","2008",0
"4016","2009",0
"4016","2010",0
"4016","2011",0
"4016","2012",0
"4016","2013",0
"4016","2014",0
"4016","2015",0
"4016","2016",0
"4016","2017",0
"4016","2018",0
"4016","2019",0
"4016","2020",0
"4016","2021",0
"4016","2022",0
"4016","2023",0
"4016","2024",1264
"4018","2000",0
"4018","2001",0
"4018","2002",0
"4018","2003",0
"4018","2004",0
"4018","2005",0
"4018","2006",0
"4018","2007",0
"4018","2008",0
"4018","2009",0
"4018","2010",0
"4018","2011",0
"4018","2012",0
"4018","2013",0
"4018","2014",0
"4018","2015",0
"4018","2016",0
"4018","2017",0
"4018","2018",0
"4018","2019",0
"4018","2020",0
"4018","2021",0
"4018","2022",0
"4018","2023",0
"4018","2024",2227
"4020","2000",0
"4020","2001",0
"4020","2002",0
"4020","2003",0
"4020","2004",0
"4020","2005",0
"4020","2006",0
"4020","2007",0
"4020","2008",0
"4020","2009",0
"4020","2010",0
"4020","2011",0
"4020","2012",0
"4020","2013",0
"4020","2014",0
"4020","2015",0
"4020","2016",0
"4020","2017",0
"4020","2018",0
"4020","2019",0
"4020","2020",0
"4020","2021",0
"4020","2022",0
"4020","2023",0
"4020","2024",4486
"4022","2000",0
"4022","2001",0
"4022","2002",0
"4022","2003",0
"4022","2004",0
"4022","2005",0
"4022","2006",0
"4022","2007",0
"4022","2008",0
"4022","2009",0
"4022","2010",0
"4022","2011",0
"4022","2012",0
"4022","2013",0
"4022","2014",0
"4022","2015",0
"4022","2016",0
"4022","2017",0
"4022","2018",0
"4022","2019",0
"4022","2020",0
"4022","2021",0
"4022","2022",0
"4022","2023",0
"4022","2024",1467
"4024","2000",0
"4024","2001",0
"4024","2002",0
"4024","2003",0
"4024","2004",0
"4024","2005",0
"4024","2006",0
"4024","2007",0
"4024","2008",0
"4024","2009",0
"4024","2010",0
"4024","2011",0
"4024","2012",0
"4024","2013",0
"4024","2014",0
"4024","2015",0
"4024","2016",0
"4024","2017",0
"4024","2018",0
"4024","2019",0
"4024","2020",0
"4024","2021",0
"4024","2022",0
"4024","2023",0
"4024","2024",632
"4026","2000",0
"4026","2001",0
"4026","2002",0
"4026","2003",0
"4026","2004",0
"4026","2005",0
"4026","2006",0
"4026","2007",0
"4026","2008",0
"4026","2009",0
"4026","2010",0
"4026","2011",0
"4026","2012",0
"4026","2013",0
"4026","2014",0
"4026","2015",0
"4026","2016",0
"4026","2017",0
"4026","2018",0
"4026","2019",0
"4026","2020",0
"4026","2021",0
"4026","2022",0
"4026","2023",0
"4026","2024",2645
"4028","2000",0
"4028","2001",0
"4028","2002",0
"4028","2003",0
"4028","2004",0
"4028","2005",0
"4028","2006",0
"4028","2007",0
"4028","2008",0
"4028","2009",0
"4028","2010",0
"4028","2011",0
"4028","2012",0
"4028","2013",0
"4028","2014",0
"4028","2015",0
"4028","2016",0
"4028","2017",0
"4028","2018",0
"4028","2019",0
"4028","2020",0
"4028","2021",0
"4028","2022",0
"4028","2023",0
"4028","2024",1078
"4030","2000",0
"4030","2001",0
"4030","2002",0
"4030","2003",0
"4030","2004",0
"4030","2005",0
"4030","2006",0
"4030","2007",0
"4030","2008",0
"4030","2009",0
"4030","2010",0
"4030","2011",0
"4030","2012",0
"4030","2013",0
"4030","2014",0
"4030","2015",0
"4030","2016",0
"4030","2017",0
"4030","2018",0
"4030","2019",0
"4030","2020",0
"4030","2021",0
"4030","2022",0
"4030","2023",0
"4030","2024",634
"4032","2000",0
"4032","2001",0
"4032","2002",0
"4032","2003",0
"4032","2004",0
"4032","2005",0
"4032","2006",0
"4032","2007",0
"4032","2008",0
"4032","2009",0
"4032","2010",0
"4032","2011",0
"4032","2012",0
"4032","2013",0
"4032","2014",0
"4032","2015",0
"4032","2016",0
"4032","2017",0
"4032","2018",0
"4032","2019",0
"4032","2020",0
"4032","2021",0
"4032","2022",0
"4032","2023",0
"4032","2024",543
"4034","2000",0
"4034","2001",0
"4034","2002",0
"4034","2003",0
"4034","2004",0
"4034","2005",0
"4034","2006",0
"4034","2007",0
"4034","2008",0
"4034","2009",0
"4034","2010",0
"4034","2011",0
"4034","2012",0
"4034","2013",0
"4034","2014",0
"4034","2015",0
"4034","2016",0
"4034","2017",0
"4034","2018",0
"4034","2019",0
"4034","2020",0
"4034","2021",0
"4034","2022",0
"4034","2023",0
"4034","2024",1086
"4036","2000",0
"4036","2001",0
"4036","2002",0
"4036","2003",0
"4036","2004",0
"4036","2005",0
"4036","2006",0
"4036","2007",0
"4036","2008",0
"4036","2009",0
"4036","2010",0
"4036","2011",0
"4036","2012",0
"4036","2013",0
"4036","2014",0
"4036","2015",0
"4036","2016",0
"4036","2017",0
"4036","2018",0
"4036","2019",0
"4036","2020",0
"4036","2021",0
"4036","2022",0
"4036","2023",0
"4036","2024",1848
"0701","2000",9643
"0701","2001",9870
"0701","2002",9636
"0701","2003",9739
"0701","2004",9860
"0701","2005",9841
"0701","2006",10323
"0701","2007",10621
"0701","2008",10810
"0701","2009",10504
"0701","2010",10532
"0701","2011",10592
"0701","2012",11053
"0701","2013",10971
"0701","2014",11328
"0701","2015",11038
"0701","2016",10993
"0701","2017",10973
"0701","2018",10781
"0701","2019",11108
"0701","2020",0
"0701","2021",0
"0701","2022",0
"0701","2023",0
"0701","2024",0
"0702","2000",3986
"0702","2001",3926
"0702","2002",3959
"0702","2003",3835
"0702","2004",3922
"0702","2005",3815
"0702","2006",3968
"0702","2007",4122
"0702","2008",4189
"0702","2009",3912
"0702","2010",3889
"0702","2011",3831
"0702","2012",3762
"0702","2013",3725
"0702","2014",3851
"0702","2015",3874
"0702","2016",3847
"0702","2017",3973
"0702","2018",0
"0702","2019",0
"0702","2020",0
"0702","2021",0
"0702","2022",0
"0702","2023",0
"0702","2024",0
"0704","2000",25713
"0704","2001",26147
"0704","2002",26499
"0704","2003",25526
"0704","2004",25640
"0704","2005",25482
"0704","2006",26467
"0704","2007",27527
"0704","2008",27543
"0704","2009",26875
"0704","2010",26990
"0704","2011",27163
"0704","2012",27203
"0704","2013",27825
"0704","2014",27882
"0704","2015",27554
"0704","2016",27944
"0704","2017",28509
"0704","2018",28832
"0704","2019",28974
"0704","2020",0
"0704","2021",0
"0704","2022",0
"0704","2023",0
"0704","2024",0
"0706","2000",17808
"0706","2001",17934
"0706","2002",18332
"0706","2003",18244
"0706","2004",18504
"0706","2005",18965
"0706","2006",19871
"0706","2007",20961
"0706","2008",21553
"0706","2009",20623
"0706","2010",20456
"0706","2011",20580
"0706","2012",20975
"0706","2013",20923
"0706","2014",21253
"0706","2015",20489
"0706","2016",20759
"0706","2017",0
"0706","2018",0
"0706","2019",0
"0706","2020",0
"0706","2021",0
"0706","2022",0
"0706","2023",0
"0706","2024",0
"0709","2000",17021
"0709","2001",17209
"0709","2002",17034
"0709","2003",17016
"0709","2004",17484
"0709","2005",17752
"0709","2006",17768
"0709","2007",18508
"0709","2008",18527
"0709","2009",18108
"0709","2010",18108
"0709","2011",18184
"0709","2012",17896
"0709","2013",17826
"0709","2014",18152
"0709","2015",17562
"0709","2016",18320
"0709","2017",18410
"0709","2018",0
"0709","2019",0
"0709","2020",0
"0709","2021",0
"0709","2022",0
"0709","2023",0
"0709","2024",0
"0710","2000",0
"0710","2001",0
"0710","2002",0
"0710","2003",0
"0710","2004",0
"0710","2005",0
"0710","2006",0
"0710","2007",0
"0710","2008",0
"0710","2009",0
"0710","2010",0
"0710","2011",0
"0710","2012",0
"0710","2013",0
"0710","2014",0
"0710","2015",0
"0710","2016",0
"0710","2017",28856
"0710","2018",29722
"0710","2019",29899
"0710","2020",0
"0710","2021",0
"0710","2022",0
"0710","2023",0
"0710","2024",0
"0711","2000",1683
"0711","2001",1736
"0711","2002",1645
"0711","2003",1500
"0711","2004",1478
"0711","2005",1488
"0711","2006",1547
"0711","2007",1661
"0711","2008",1644
"0711","2009",1582
"0711","2010",1614
"0711","2011",1632
"0711","2012",1638
"0711","2013",1603
"0711","2014",1586
"0711","2015",1527
"0711","2016",1513
"0711","2017",1523
"0711","2018",1529
"0711","2019",1519
"0711","2020",0
"0711","2021",0
"0711","2022",0
"0711","2023",0
"0711","2024",0
"0712","2000",0
"0712","2001",0
"0712","2002",0
"0712","2003",0
"0712","2004",0
"0712","2005",0
"0712","2006",0
"0712","2007",0
"0712","2008",0
"0712","2009",0
"0712","2010",0
"0712","2011",0
"0712","2012",0
"0712","2013",0
"0712","2014",0
"0712","2015",0
"0712","2016",0
"0712","2017",0
"0712","2018",19354
"0712","2019",19217
"0712","2020",0
"0712","2021",0
"0712","2022",0
"0712","2023",0
"0712","2024",0
"0713","2000",2064
"0713","2001",2186
"0713","2002",1929
"0713","2003",1895
"0713","2004",1956
"0713","2005",1966
"0713","2006",2027
"0713","2007",2103
"0713","2008",2087
"0713","2009",2201
"0713","2010",2247
"0713","2011",2285
"0713","2012",2314
"0713","2013",2360
"0713","2014",2335
"0713","2015",2344
"0713","2016",2369
"0713","2017",2548
"0713","2018",2558
"0713","2019",2599
"0713","2020",0
"0713","2021",0
"0713","2022",0
"0713","2023",0
"0713","2024",0
"0714","2000",894
"0714","2001",896
"0714","2002",949
"0714","2003",886
"0714","2004",879
"0714","2005",869
"0714","2006",924
"0714","2007",957
"0714","2008",923
"0714","2009",954
"0714","2010",984
"0714","2011",965
"0714","2012",977
"0714","2013",952
"0714","2014",991
"0714","2015",1013
"0714","2016",978
"0714","2017",997
"0714","2018",0
"0714","2019",0
"0714","2020",0
"0714","2021",0
"0714","2022",0
"0714","2023",0
"0714","2024",0
"0715","2000",0
"0715","2001",0
"0715","2002",0
"0715","2003",0
"0715","2004",0
"0715","2005",0
"0715","2006",0
"0715","2007",0
"0715","2008",0
"0715","2009",0
"0715","2010",0
"0715","2011",0
"0715","2012",0
"0715","2013",0
"0715","2014",0
"0715","2015",0
"0715","2016",0
"0715","2017",0
"0715","2018",4902
"0715","2019",4911
"0715","2020",0
"0715","2021",0
"0715","2022",0
"0715","2023",0
"0715","2024",0
"0716","2000",2565
"0716","2001",2573
"0716","2002",2383
"0716","2003",2540
"0716","2004",2582
"0716","2005",2810
"0716","2006",2847
"0716","2007",2888
"0716","2008",2920
"0716","2009",2967
"0716","2010",3016
"0716","2011",3072
"0716","2012",3132
"0716","2013",3198
"0716","2014",3274
"0716","2015",3304
"0716","2016",3317
"0716","2017",3465
"0716","2018",3529
"0716","2019",3552
"0716","2020",0
"0716","2021",0
"0716","2022",0
"0716","2023",0
"0716","2024",0
"0719","2000",1645
"0719","2001",1635
"0719","2002",1690
"0719","2003",1693
"0719","2004",1677
"0719","2005",1746
"0719","2006",1784
"0719","2007",1856
"0719","2008",1905
"0719","2009",1884
"0719","2010",1942
"0719","2011",1978
"0719","2012",1979
"0719","2013",2057
"0719","2014",2074
"0719","2015",2154
"0719","2016",2247
"0719","2017",0
"0719","2018",0
"0719","2019",0
"0719","2020",0
"0719","2021",0
"0719","2022",0
"0719","2023",0
"0719","2024",0
"0720","2000",3646
"0720","2001",3557
"0720","2002",3850
"0720","2003",4040
"0720","2004",4118
"0720","2005",4161
"0720","2006",4685
"0720","2007",4939
"0720","2008",5253
"0720","2009",5289
"0720","2010",5491
"0720","2011",5517
"0720","2012",5576
"0720","2013",5677
"0720","2014",5649
"0720","2015",5474
"0720","2016",5372
"0720","2017",0
"0720","2018",0
"0720","2019",0
"0720","2020",0
"0720","2021",0
"0720","2022",0
"0720","2023",0
"0720","2024",0
"0722","2000",4935
"0722","2001",5255
"0722","2002",5417
"0722","2003",5375
"0722","2004",5239
"0722","2005",5286
"0722","2006",5643
"0722","2007",5704
"0722","2008",5884
"0722","2009",5910
"0722","2010",5877
"0722","2011",6044
"0722","2012",6053
"0722","2013",6217
"0722","2014",6360
"0722","2015",6230
"0722","2016",6339
"0722","2017",6467
"0722","2018",0
"0722","2019",0
"0722","2020",0
"0722","2021",0
"0722","2022",0
"0722","2023",0
"0722","2024",0
"0723","2000",1190
"0723","2001",1172
"0723","2002",1161
"0723","2003",1211
"0723","2004",1197
"0723","2005",1166
"0723","2006",1236
"0723","2007",1255
"0723","2008",1273
"0723","2009",1211
"0723","2010",1252
"0723","2011",1277
"0723","2012",1286
"0723","2013",1296
"0723","2014",1348
"0723","2015",1278
"0723","2016",1265
"0723","2017",1242
"0723","2018",0
"0723","2019",0
"0723","2020",0
"0723","2021",0
"0723","2022",0
"0723","2023",0
"0723","2024",0
"0728","2000",815
"0728","2001",794
"0728","2002",764
"0728","2003",817
"0728","2004",768
"0728","2005",790
"0728","2006",829
"0728","2007",791
"0728","2008",818
"0728","2009",875
"0728","2010",908
"0728","2011",942
"0728","2012",912
"0728","2013",975
"0728","2014",1145
"0728","2015",1088
"0728","2016",888
"0728","2017",962
"0728","2018",0
"0728","2019",0
"0728","2020",0
"0728","2021",0
"0728","2022",0
"0728","2023",0
"0728","2024",0
"0729","2000",0
"0729","2001",0
"0729","2002",0
"0729","2003",0
"0729","2004",0
"0729","2005",0
"0729","2006",0
"0729","2007",0
"0729","2008",0
"0729","2009",0
"0729","2010",0
"0729","2011",0
"0729","2012",0
"0729","2013",0
"0729","2014",0
"0729","2015",0
"0729","2016",0
"0729","2017",0
"0729","2018",7672
"0729","2019",7626
"0729","2020",0
"0729","2021",0
"0729","2022",0
"0729","2023",0
"0729","2024",0
"0805","2000",17582
"0805","2001",17640
"0805","2002",16893
"0805","2003",16539
"0805","2004",16938
"0805","2005",17212
"0805","2006",17691
"0805","2007",18238
"0805","2008",19105
"0805","2009",18831
"0805","2010",18728
"0805","2011",18301
"0805","2012",17709
"0805","2013",17992
"0805","2014",17722
"0805","2015",16928
"0805","2016",17133
"0805","2017",17217
"0805","2018",17129
"0805","2019",17288
"0805","2020",0
"0805","2021",0
"0805","2022",0
"0805","2023",0
"0805","2024",0
"0806","2000",23120
"0806","2001",23079
"0806","2002",23239
"0806","2003",23291
"0806","2004",23031
"0806","2005",23202
"0806","2006",23921
"0806","2007",24784
"0806","2008",25104
"0806","2009",24724
"0806","2010",24603
"0806","2011",25064
"0806","2012",25165
"0806","2013",25086
"0806","2014",25236
"0806","2015",24884
"0806","2016",25338
"0806","2017",25446
"0806","2018",25832
"0806","2019",26238
"0806","2020",0
"0806","2021",0
"0806","2022",0
"0806","2023",0
"0806","2024",0
